DATE,OPEN,CLOSE,CHOICES,INDIC1,ACCOUNT,POSITION,MKTVALUE,NETWORTH,FLOW,COMMISSION,HIST_PRICE
2010-11-22,587.47,591.22,buy,589.176,254.120000000461,396,234123.12000000002,234377.2400000005,-0,-0,597.0
2010-11-23,587.01,583.01,short,589.034,254.120000000461,396,230871.96,231126.08000000045,-0,-0,597.0
2010-11-24,587.31,594.97,buy,591.318,465403.6400000004,-396,-235608.12000000002,229795.5200000004,465149.51999999996,-0,587.31
2010-11-26,590.46,590,short,590.0060000000001,121.16000000041095,392,231280,231401.1600000004,-465282.48000000004,0.00000000005820766091346741,590.46
2010-11-29,589.17,582.11,short,588.262,462030.4400000004,-392,-228187.12,233843.3200000004,461909.27999999997,0.00000000005820766091346741,589.17
2010-11-30,574.32,555.71,short,581.1600000000001,462030.4400000004,-392,-217838.32,244192.1200000004,-0,-0,589.17
2010-12-01,563,564.35,short,577.428,462030.4400000004,-392,-221225.2,240805.2400000004,-0,-0,589.17
2010-12-02,568.66,571.82,short,572.798,462030.4400000004,-392,-224153.44000000003,237877.00000000038,-0,-0,589.17
2010-12-03,569.45,573,buy,569.398,462030.4400000004,-392,-224616,237414.4400000004,-0,-0,589.17
2010-12-06,580.57,578.36,buy,568.648,477.2900000003574,403,233079.08000000002,233556.37000000037,-461553.15,-0,580.57
2010-12-07,591.27,587.14,buy,574.934,477.2900000003574,403,236617.41999999998,237094.71000000034,-0,-0,580.57
2010-12-08,591.97,590.54,buy,580.172,477.2900000003574,403,237987.62,238464.91000000035,-0,-0,580.57
2010-12-09,593.88,591.5,buy,584.108,477.2900000003574,403,238374.5,238851.79000000036,-0,-0,580.57
2010-12-10,593.14,592.21,buy,587.95,477.2900000003574,403,238660.63,239137.92000000036,-0,-0,580.57
2010-12-13,597.12,594.62,buy,591.202,477.2900000003574,403,239631.86000000002,240109.15000000037,-0,-0,580.57
2010-12-14,597.09,594.91,buy,592.756,477.2900000003574,403,239748.72999999998,240226.02000000034,-0,-0,580.57
2010-12-15,594.2,590.3,short,592.708,477.2900000003574,403,237890.9,238368.19000000035,-0,-0,580.57
2010-12-16,592.85,591.71,short,592.75,478314.39000000036,-403,-238459.13,239855.26000000036,477837.10000000003,-0.00000000005820766091346741,592.85
2010-12-17,591,590.8,short,592.4680000000001,478314.39000000036,-403,-238092.4,240221.99000000037,-0,-0,592.85
2010-12-20,594.65,595.06,buy,592.556,478314.39000000036,-403,-239809.17999999996,238505.2100000004,-0,-0,592.85
2010-12-21,598.57,603.07,buy,594.188,56.96000000031199,396,238815.72000000003,238872.68000000034,-478257.43000000005,-0,598.57
2010-12-22,604,605.49,buy,597.226,56.96000000031199,396,239774.04,239831.00000000032,-0,-0,598.57
2010-12-23,605.34,604.23,buy,599.73,56.96000000031199,396,239275.08000000002,239332.04000000033,-0,-0,598.57
2010-12-27,602.74,602.38,buy,602.046,56.96000000031199,396,238542.48,238599.44000000032,-0,-0,598.57
2010-12-28,602.05,598.92,short,602.818,56.96000000031199,396,237172.31999999998,237229.2800000003,-0,-0,598.57
2010-12-29,602,601,short,602.404,476840.9600000003,-396,-237996,238844.9600000003,476784,-0,602.0
2010-12-30,598,598.86,short,601.0780000000001,476840.9600000003,-396,-237148.56,239692.4000000003,-0,-0,602.0
2010-12-31,596.74,593.97,short,599.0260000000001,476840.9600000003,-396,-235212.12000000002,241628.8400000003,-0,-0,602.0
2011-01-03,596.48,604.35,buy,599.42,476840.9600000003,-396,-239322.6,237518.3600000003,-0,-0,602.0
2011-01-04,605.62,602.12,buy,600.0600000000001,218.02000000030966,391,235428.92,235646.94000000032,-476622.94,-0,605.62
2011-01-05,600.07,609.07,buy,601.674,218.02000000030966,391,238146.37000000002,238364.39000000033,-0,-0,605.62
2011-01-06,610.68,613.5,buy,604.6020000000001,218.02000000030966,391,239878.5,240096.5200000003,-0,-0,605.62
2011-01-07,615.91,616.44,buy,609.096,218.02000000030966,391,241028.04,241246.06000000032,-0,-0,605.62
2011-01-10,614.8,614.21,buy,611.068,218.02000000030966,391,240156.11000000002,240374.13000000032,-0,-0,605.62
2011-01-11,617.71,616.01,buy,613.8460000000001,218.02000000030966,391,240859.91,241077.9300000003,-0,-0,605.62
2011-01-12,619.35,616.87,buy,615.406,218.02000000030966,391,241196.17,241414.19000000032,-0,-0,605.62
2011-01-13,616.97,616.69,buy,616.0440000000001,218.02000000030966,391,241125.79,241343.81000000032,-0,-0,605.62
2011-01-14,617.4,624.18,buy,617.592,218.02000000030966,391,244054.37999999998,244272.40000000029,-0,-0,605.62
2011-01-18,626.06,639.63,buy,622.676,218.02000000030966,391,250095.33,250313.3500000003,-0,-0,605.62
2011-01-19,642.12,631.75,buy,625.824,218.02000000030966,391,247014.25,247232.2700000003,-0,-0,605.62
2011-01-20,632.21,626.77,short,627.804,218.02000000030966,391,245067.07,245285.09000000032,-0,-0,605.62
2011-01-21,639.58,611.83,short,626.832,500369.58000000037,-391,-239225.53000000003,261144.05000000034,500151.56000000006,-0,639.58
2011-01-24,607.57,611.08,short,624.212,500369.58000000037,-391,-238932.28000000003,261437.30000000034,-0,-0,639.58
2011-01-25,608.2,619.91,short,620.2679999999999,500369.58000000037,-391,-242384.81,257984.77000000037,-0,-0,639.58
2011-01-26,620.33,616.5,short,617.218,500369.58000000037,-391,-241051.5,259318.08000000037,-0,-0,639.58
2011-01-27,617.89,616.79,buy,615.222,500369.58000000037,-391,-241164.88999999998,259204.69000000038,-0,-0,639.58
2011-01-28,619.07,600.99,short,613.0539999999999,161.02000000030966,417,250612.83000000002,250773.85000000033,-500208.56000000006,-0,619.07
2011-01-31,603.6,600.36,short,610.91,503563.42000000033,-417,-250350.12,253213.30000000034,503402.4,-0,603.6
2011-02-01,604.49,611.04,buy,609.136,503563.42000000033,-417,-254803.68,248759.74000000034,-0,-0,603.6
2011-02-02,611,612,buy,608.236,99.42000000033295,407,249084,249183.42000000033,-503464,-0,611.0
2011-02-03,609.48,610.15,buy,606.908,99.42000000033295,407,248331.05,248430.47000000032,-0,-0,611.0
2011-02-04,610.15,610.98,buy,608.9060000000001,99.42000000033295,407,248668.86000000002,248768.28000000035,-0,-0,611.0
2011-02-07,610.16,614.29,buy,611.692,99.42000000033295,407,250016.03,250115.45000000033,-0,-0,611.0
2011-02-08,614.93,618.38,buy,613.1600000000001,99.42000000033295,407,251680.66,251780.08000000034,-0,-0,611.0
2011-02-09,616.87,616.5,buy,614.0600000000001,99.42000000033295,407,250915.5,251014.92000000033,-0,-0,611.0
2011-02-10,613.9,616.44,buy,615.318,99.42000000033295,407,250891.08000000002,250990.50000000035,-0,-0,611.0
2011-02-11,613.79,624.5,buy,618.022,99.42000000033295,407,254171.5,254270.92000000033,-0,-0,611.0
2011-02-14,623.34,628.15,buy,620.7940000000001,99.42000000033295,407,255657.05,255756.47000000032,-0,-0,611.0
2011-02-15,627.32,624.15,buy,621.9480000000001,99.42000000033295,407,254029.05,254128.47000000032,-0,-0,611.0
2011-02-16,625.63,624.22,buy,623.492,99.42000000033295,407,254057.54,254156.96000000034,-0,-0,611.0
2011-02-17,621.25,625.26,buy,625.2560000000001,99.42000000033295,407,254480.82,254580.24000000034,-0,-0,611.0
2011-02-18,626,630.08,buy,626.372,99.42000000033295,407,256442.56000000003,256541.98000000036,-0,-0,611.0
2011-02-22,620.03,610.21,short,622.784,99.42000000033295,407,248355.47,248454.89000000033,-0,-0,611.0
2011-02-23,610.33,611.32,short,620.2180000000001,496908.0400000004,-407,-248807.24000000002,248100.80000000037,496808.62000000005,-0,610.33
2011-02-24,611.39,608.82,short,617.1380000000001,496908.0400000004,-407,-247789.74000000002,249118.30000000037,-0,-0,610.33
2011-02-25,611.86,610.04,short,614.094,496908.0400000004,-407,-248286.28,248621.7600000004,-0,-0,610.33
2011-02-28,610,613.4,buy,610.758,496908.0400000004,-407,-249653.8,247254.2400000004,-0,-0,610.33
2011-03-01,617.78,600.76,short,608.868,212.92000000039116,397,238501.72,238714.6400000004,-496695.12,-0,617.78
2011-03-02,599.8,600.79,short,606.7620000000001,476454.12000000034,-397,-238513.62999999998,237940.49000000037,476241.19999999995,-0,599.8
2011-03-03,606.38,609.56,buy,606.91,476454.12000000034,-397,-241995.31999999998,234458.80000000037,-0,-0,599.8
2011-03-04,608.33,600.62,short,605.026,131.73000000033062,386,231839.32,231971.05000000034,-476322.39,-0,608.33
2011-03-07,600.55,591.66,short,600.678,463756.3300000003,-386,-228380.75999999998,235375.57000000033,463624.6,-0,600.55
2011-03-08,592.93,592.31,short,598.9879999999999,463756.3300000003,-386,-228631.65999999997,235124.67000000033,-0,-0,600.55
2011-03-09,591,591.77,short,597.184,463756.3300000003,-386,-228423.22,235333.1100000003,-0,-0,600.55
2011-03-10,585.44,580.3,short,591.332,463756.3300000003,-386,-223995.8,239760.53000000032,-0,-0,600.55
2011-03-11,578.22,576.71,short,586.55,463756.3300000003,-386,-222610.06000000003,241146.27000000028,-0,-0,600.55
2011-03-14,572.8,569.99,short,582.216,463756.3300000003,-386,-220016.14,243740.1900000003,-0,-0,600.55
2011-03-15,557.5,569.56,short,577.6659999999999,463756.3300000003,-386,-219850.15999999997,243906.17000000033,-0,-0,600.55
2011-03-16,568.01,557.1,short,570.732,463756.3300000003,-386,-215040.6,248715.7300000003,-0,-0,600.55
2011-03-17,564.48,561.36,short,566.9440000000001,463756.3300000003,-386,-216684.96,247071.37000000032,-0,-0,600.55
2011-03-18,564.64,561.06,short,563.8140000000001,463756.3300000003,-386,-216569.15999999997,247187.17000000033,-0,-0,600.55
2011-03-21,570.22,576.5,buy,565.116,463756.3300000003,-386,-222529,241227.3300000003,-0,-0,600.55
2011-03-22,577.27,577.32,buy,566.668,208.52000000030966,417,240742.44000000003,240950.96000000034,-463547.81,-0,577.27
2011-03-23,575.19,582.16,buy,571.6800000000001,208.52000000030966,417,242760.72,242969.2400000003,-0,-0,577.27
2011-03-24,585.43,586.89,buy,576.786,208.52000000030966,417,244733.13,244941.6500000003,-0,-0,577.27
2011-03-25,586.88,579.74,short,580.5219999999999,208.52000000030966,417,241751.58000000002,241960.10000000033,-0,-0,577.27
2011-03-28,582.07,575.36,short,580.294,485654.9000000004,-417,-239925.12,245729.78000000038,485446.38000000006,-0,582.07
2011-03-29,576,581.73,buy,581.176,485654.9000000004,-417,-242581.41,243073.49000000037,-0,-0,582.07
2011-03-30,584.38,581.84,buy,581.1120000000001,35.12000000037369,414,240881.76,240916.88000000038,-485619.77999999997,-0.00000000005820766091346741,584.38
2011-03-31,583,586.76,buy,581.086,35.12000000037369,414,242918.63999999998,242953.76000000036,-0,-0,584.38
2011-04-01,588.76,591.8,buy,583.4980000000002,35.12000000037369,414,245005.19999999998,245040.32000000036,-0,-0,584.38
2011-04-04,593,587.68,buy,585.962,35.12000000037369,414,243299.52,243334.64000000036,-0,-0,584.38
2011-04-05,581.08,569.09,short,583.434,35.12000000037369,414,235603.26,235638.38000000038,-0,-0,584.38
2011-04-06,572.18,574.18,short,581.9019999999999,473800.1600000004,-414,-237710.52,236089.6400000004,473765.04,0.00000000005820766091346741,572.18
2011-04-07,575.73,580,short,580.55,473800.1600000004,-414,-240120,233680.16000000038,-0,-0,572.18
2011-04-08,584.89,578.16,buy,577.8219999999999,473800.1600000004,-414,-239358.24,234441.9200000004,-0,-0,572.18
2011-04-11,576.2,577.37,buy,575.76,163.76000000035856,408,235566.96,235730.72000000035,-473636.4,-0,576.2
2011-04-12,575,570.61,short,576.064,163.76000000035856,408,232808.88,232972.64000000036,-0,-0,576.2
2011-04-13,575.51,576.28,short,576.484,469779.92000000033,-408,-235122.24,234657.68000000034,469616.16,-0,575.51
2011-04-14,575.19,578.51,buy,576.186,469779.92000000033,-408,-236032.08,233747.84000000035,-0,-0,575.51
2011-04-15,545.29,530.7,short,566.6940000000001,285.2300000003597,453,240407.10000000003,240692.3300000004,-469494.68999999994,-0,545.29
2011-04-18,526.42,526.84,short,556.588,477221.75000000035,-453,-238658.52000000002,238563.23000000033,476936.51999999996,0.00000000005820766091346741,526.42
2011-04-19,529.95,521.53,short,546.7719999999999,477221.75000000035,-453,-236253.09,240968.66000000035,-0,-0,526.42
2011-04-20,525.9,525.73,short,536.662,477221.75000000035,-453,-238155.69,239066.06000000035,-0,-0,526.42
2011-04-21,527.49,525.1,short,525.98,477221.75000000035,-453,-237870.30000000002,239351.45000000033,-0,-0,526.42
2011-04-25,525.25,525.05,buy,524.85,477221.75000000035,-453,-237847.64999999997,239374.10000000038,-0,-0,526.42
2011-04-26,526.52,532.82,buy,526.046,194.6300000003539,453,241367.46000000002,241562.09000000037,-477027.12,-0,526.52
2011-04-27,538,537.76,buy,529.292,194.6300000003539,453,243605.28,243799.91000000035,-0,-0,526.52
2011-04-28,538.06,537.97,buy,531.7400000000001,194.6300000003539,453,243700.41,243895.04000000036,-0,-0,526.52
2011-04-29,540,544.1,buy,535.54,194.6300000003539,453,246477.30000000002,246671.93000000037,-0,-0,526.52
2011-05-02,545.7,538.56,buy,538.242,194.6300000003539,453,243967.67999999996,244162.31000000032,-0,-0,526.52
2011-05-03,537.13,533.89,short,538.4559999999999,194.6300000003539,453,241852.16999999998,242046.80000000034,-0,-0,526.52
2011-05-04,535.17,535.79,short,538.062,485058.6500000003,-453,-242712.87,242345.78000000032,484864.01999999996,-0,535.17
2011-05-05,533.86,534.27,short,537.3219999999999,485058.6500000003,-453,-242024.31,243034.34000000032,-0,-0,535.17
2011-05-06,538.15,535.3,short,535.5619999999999,485058.6500000003,-453,-242490.89999999997,242567.75000000035,-0,-0,535.17
2011-05-09,535,537.68,buy,535.386,485058.6500000003,-453,-243569.03999999998,241489.61000000034,-0,-0,535.17
2011-05-10,540,542.66,buy,537.14,138.65000000031432,445,241483.69999999998,241622.3500000003,-484920,-0,540.0
2011-05-11,540.14,535.45,short,537.0719999999999,138.65000000031432,445,238275.25000000003,238413.90000000034,-0,-0,540.0
2011-05-12,535.24,535.05,short,537.2280000000001,476502.25000000035,-445,-238097.24999999997,238405.00000000038,476363.60000000003,-0,535.24
2011-05-13,534.61,529.55,short,536.0780000000001,476502.25000000035,-445,-235649.74999999997,240852.50000000038,-0,-0,535.24
2011-05-16,526.31,518.42,short,532.226,476502.25000000035,-445,-230696.9,245805.35000000036,-0,-0,535.24
2011-05-17,515.43,530.46,buy,529.786,476502.25000000035,-445,-236054.7,240447.55000000034,-0,-0,535.24
2011-05-18,529.54,529.81,buy,528.658,445.7900000003865,454,240533.73999999996,240979.53000000035,-476056.45999999996,-0,529.54
2011-05-19,532.73,531.25,buy,527.8979999999999,445.7900000003865,454,241187.5,241633.2900000004,-0,-0,529.54
2011-05-20,531.8,524.03,short,526.7940000000001,445.7900000003865,454,237909.62,238355.41000000038,-0,-0,529.54
2011-05-23,516.6,518.39,short,526.788,469518.59000000043,-454,-235349.06,234169.53000000044,469072.80000000005,-0,516.6
2011-05-24,520.37,518.26,short,524.348,469518.59000000043,-454,-235290.04,234228.55000000042,-0,-0,516.6
2011-05-25,519.67,519.67,short,522.32,469518.59000000043,-454,-235930.18,233588.41000000044,-0,-0,516.6
2011-05-26,517.7,518.13,short,519.696,469518.59000000043,-454,-235231.02,234287.57000000044,-0,-0,516.6
2011-05-27,518.48,520.9,buy,519.07,469518.59000000043,-454,-236488.59999999998,233029.99000000046,-0,-0,516.6
2011-05-31,525,529.02,buy,521.196,168.59000000043306,440,232768.8,232937.39000000042,-469350,-0,525.0
2011-06-01,528.04,525.6,buy,522.664,168.59000000043306,440,231264,231432.59000000043,-0,-0,525.0
2011-06-02,527.57,528.06,buy,524.342,168.59000000043306,440,232346.39999999997,232514.9900000004,-0,-0,525.0
2011-06-03,522,523.08,short,525.332,168.59000000043306,440,230155.2,230323.79000000044,-0,-0,525.0
2011-06-06,523.54,521.06,short,525.3639999999999,460883.7900000004,-440,-229266.39999999997,231617.39000000042,460715.19999999995,-0,523.54
2011-06-07,522.89,519.03,short,523.366,460883.7900000004,-440,-228373.19999999998,232510.5900000004,-0,-0,523.54
2011-06-08,516.53,519.17,short,522.0799999999999,460883.7900000004,-440,-228434.8,232448.9900000004,-0,-0,523.54
2011-06-09,520,516.73,short,519.814,460883.7900000004,-440,-227361.2,233522.59000000037,-0,-0,523.54
2011-06-10,514.08,509.51,short,517.1,460883.7900000004,-440,-224184.4,236699.3900000004,-0,-0,523.54
2011-06-13,510,504.73,short,513.834,460883.7900000004,-440,-222081.2,238802.59000000037,-0,-0,523.54
2011-06-14,508.15,508.37,short,511.70200000000006,460883.7900000004,-440,-223682.8,237200.9900000004,-0,-0,523.54
2011-06-15,505.03,502.95,short,508.45799999999997,460883.7900000004,-440,-221298,239585.7900000004,-0,-0,523.54
2011-06-16,502.81,500.37,short,505.18600000000004,460883.7900000004,-440,-220162.8,240720.9900000004,-0,-0,523.54
2011-06-17,506.18,485.02,short,500.288,460883.7900000004,-440,-213408.8,247474.9900000004,-0,-0,523.54
2011-06-20,485,484.58,short,496.258,460883.7900000004,-440,-213215.19999999998,247668.5900000004,-0,-0,523.54
2011-06-21,487.19,493,short,493.184,460883.7900000004,-440,-216920,243963.7900000004,-0,-0,523.54
2011-06-22,491.45,487.01,short,489.996,460883.7900000004,-440,-214284.4,246599.3900000004,-0,-0,523.54
2011-06-23,482.13,480.22,short,485.966,460883.7900000004,-440,-211296.80000000002,249586.99000000037,-0,-0,523.54
2011-06-24,480.68,474.88,short,483.938,460883.7900000004,-440,-208947.2,251936.59000000037,-0,-0,523.54
2011-06-27,474,482.8,short,483.58200000000005,460883.7900000004,-440,-212432,248451.7900000004,-0,-0,523.54
2011-06-28,484.02,493.65,buy,483.712,460883.7900000004,-440,-217206,243677.7900000004,-0,-0,523.54
2011-06-29,496.54,497.57,buy,485.82400000000007,94.67000000036205,488,242814.16,242908.83000000037,-460789.12,-0,496.54
2011-06-30,501.99,506.38,buy,491.0559999999999,94.67000000036205,488,247113.44,247208.11000000036,-0,-0,496.54
2011-07-01,506.74,521.03,buy,500.28600000000006,94.67000000036205,488,254262.63999999998,254357.31000000035,-0,-0,496.54
2011-07-05,525.3,532.44,buy,510.21399999999994,94.67000000036205,488,259830.72000000003,259925.3900000004,-0,-0,496.54
2011-07-06,533.5,535.36,buy,518.556,94.67000000036205,488,261255.68,261350.35000000036,-0,-0,496.54
2011-07-07,541,546.6,buy,528.362,94.67000000036205,488,266740.8,266835.4700000003,-0,-0,496.54
2011-07-08,532.95,531.99,short,533.484,94.67000000036205,488,259611.12,259705.79000000036,-0,-0,496.54
2011-07-11,528.18,527.28,short,534.734,515598.3500000003,-488,-257312.63999999998,258285.71000000034,515503.67999999993,-0,528.18
2011-07-12,528.16,534.01,short,535.048,515598.3500000003,-488,-260596.88,255001.47000000032,-0,-0,528.18
2011-07-13,537,538.26,buy,535.628,515598.3500000003,-488,-262670.88,252927.47000000032,-0,-0,528.18
2011-07-14,539.12,528.94,short,532.096,199.6300000003248,468,247543.92,247743.55000000034,-515398.72000000003,0.00000000005820766091346741,539.12
2011-07-15,597.5,597.62,buy,545.222,559459.6300000004,-468,-279686.16,279773.4700000004,559260,-0,597.5
2011-07-18,592.49,594.94,buy,558.754,149.07000000035623,476,283191.44,283340.51000000036,-559310.56,-0,592.49
2011-07-19,596.14,602.55,buy,572.4620000000001,149.07000000035623,476,286813.8,286962.87000000034,-0,-0,592.49
2011-07-20,602.18,595.35,buy,583.88,149.07000000035623,476,283386.60000000003,283535.6700000004,-0,-0,592.49
2011-07-21,594.03,606.99,buy,599.49,149.07000000035623,476,288927.24,289076.31000000035,-0,-0,592.49
2011-07-22,605.39,618.23,buy,603.612,149.07000000035623,476,294277.48,294426.55000000034,-0,-0,592.49
2011-07-25,613.36,618.98,buy,608.42,149.07000000035623,476,294634.48,294783.55000000034,-0,-0,592.49
2011-07-26,618.05,622.52,buy,612.414,149.07000000035623,476,296319.52,296468.5900000004,-0,-0,592.49
2011-07-27,617.18,607.22,short,614.7880000000001,149.07000000035623,476,289036.72000000003,289185.7900000004,-0,-0,592.49
2011-07-28,605.19,610.94,short,615.578,576289.9500000004,-476,-290807.44,285482.5100000004,576140.88,0.00000000011641532182693481,605.19
2011-07-29,604.23,603.69,short,612.67,576289.9500000004,-476,-287356.44,288933.5100000004,-0,-0,605.19
2011-08-01,611.22,606.77,short,610.228,576289.9500000004,-476,-288822.52,287467.4300000004,-0,-0,605.19
2011-08-02,606,592.4,short,604.204,576289.9500000004,-476,-281982.39999999997,294307.55000000045,-0,-0,605.19
2011-08-03,594.27,601.17,short,602.994,576289.9500000004,-476,-286156.92,290133.03000000044,-0,-0,605.19
2011-08-04,594.5,577.52,short,596.3100000000001,576289.9500000004,-476,-274899.52,301390.4300000004,-0,-0,605.19
2011-08-05,582.54,579.04,short,591.38,576289.9500000004,-476,-275623.04,300666.91000000044,-0,-0,605.19
2011-08-08,562.98,546.02,short,579.23,576289.9500000004,-476,-259905.52,316384.4300000004,-0,-0,605.19
2011-08-09,561,573.41,short,575.432,576289.9500000004,-476,-272943.16,303346.79000000044,-0,-0,605.19
2011-08-10,561.38,549.01,short,565,576289.9500000004,-476,-261328.76,314961.1900000004,-0,-0,605.19
2011-08-11,553.82,562.13,buy,561.9219999999999,576289.9500000004,-476,-267573.88,308716.0700000004,-0,-0,605.19
2011-08-12,569.5,563.77,buy,558.8679999999999,525.4500000004191,535,301616.95,302142.40000000043,-575764.5,-0,569.5
2011-08-15,553.43,557.23,short,561.11,525.4500000004191,535,298118.05,298643.5000000004,-0,-0,569.5
2011-08-16,552.43,539,short,554.228,591625.5500000004,-535,-288365,303260.5500000004,591100.1,-0,552.43
2011-08-17,540.03,533.15,short,551.056,591625.5500000004,-535,-285235.25,306390.3000000004,-0,-0,552.43
2011-08-18,523.47,504.88,short,539.606,591625.5500000004,-535,-270110.8,321514.7500000004,-0,-0,552.43
2011-08-19,499.34,490.92,short,525.0360000000001,591625.5500000004,-535,-262642.2,328983.3500000004,-0,-0,552.43
2011-08-22,504,498.17,short,513.224,591625.5500000004,-535,-266520.95,325104.6000000004,-0,-0,552.43
2011-08-23,503.5,518.82,buy,509.188,591625.5500000004,-535,-277568.7,314056.8500000004,-0,-0,552.43
2011-08-24,519.33,523.29,buy,507.216,108.68000000034226,604,316067.16,316175.8400000003,-591516.87,-0.00000000011641532182693481,519.33
2011-08-25,530.38,520.04,buy,510.24799999999993,108.68000000034226,604,314104.16,314212.8400000003,-0,-0,519.33
2011-08-26,519.99,526.86,buy,517.4359999999999,108.68000000034226,604,318223.44,318332.12000000034,-0,-0,519.33
2011-08-29,534.56,539.08,buy,525.618,108.68000000034226,604,325604.32,325713.00000000035,-0,-0,519.33
2011-08-30,538.19,540.7,buy,529.994,108.68000000034226,604,326582.80000000005,326691.4800000004,-0,-0,519.33
2011-08-31,544.74,540.96,buy,533.528,108.68000000034226,604,326739.84,326848.52000000037,-0,-0,519.33
2011-09-01,540.75,532.5,short,536.0200000000001,108.68000000034226,604,321630,321738.68000000034,-0,-0,519.33
2011-09-02,524.47,524.84,short,535.6160000000001,633668.4400000004,-604,-317003.36000000004,316665.08000000037,633559.76,-0,524.47
2011-09-06,510.8,522.18,short,532.236,633668.4400000004,-604,-315396.72,318271.72000000044,-0,-0,524.47
2011-09-07,530.45,534.03,buy,530.902,633668.4400000004,-604,-322554.12,311114.3200000004,-0,-0,524.47
2011-09-08,533.8,534.96,buy,529.702,47.84000000049127,583,311881.68,311929.5200000005,-633620.6,0.00000000011641532182693481,533.8
2011-09-09,531.4,524.85,short,528.172,47.84000000049127,583,305987.55,306035.3900000005,-0,-0,533.8
2011-09-12,517.96,530.12,buy,529.228,603989.2000000004,-583,-309059.96,294929.2400000004,603941.36,-0.00000000011641532182693481,517.96
2011-09-13,532,529.52,short,530.696,169.2000000004191,552,292295.04,292464.2400000004,-603820,-0,532.0
2011-09-14,532.59,532.07,buy,530.304,588148.5600000004,-552,-293702.64,294445.9200000004,587979.36,-0,532.59
2011-09-15,535.5,542.56,buy,531.824,169.56000000040513,546,296237.75999999995,296407.32000000036,-587979,-0,535.5
2011-09-16,544.8,546.68,buy,536.1899999999999,169.56000000040513,546,298487.27999999997,298656.8400000004,-0,-0,535.5
2011-09-19,540.35,546.67,buy,539.5,169.56000000040513,546,298481.81999999995,298651.38000000035,-0,-0,535.5
2011-09-20,549.4,546.63,buy,542.922,169.56000000040513,546,298459.98,298629.5400000004,-0,-0,535.5
2011-09-21,547.69,539.2,short,544.348,169.56000000040513,546,294403.2,294572.7600000004,-0,-0,535.5
2011-09-22,526.25,520.66,short,539.9680000000001,574834.5600000004,-546,-284280.36,290554.2000000004,574665,-0,526.25
2011-09-23,516.56,525.51,short,535.734,574834.5600000004,-546,-286928.46,287906.1000000004,-0,-0,526.25
2011-09-26,527.25,531.89,short,532.778,574834.5600000004,-546,-290411.94,284422.6200000004,-0,-0,526.25
2011-09-27,538.2,539.34,buy,531.32,574834.5600000004,-546,-294479.64,280354.9200000004,-0,-0,526.25
2011-09-28,541.5,528.84,short,529.248,303.0600000004051,515,272352.60000000003,272655.66000000044,-574531.5,-0,541.5
2011-09-29,536.04,527.5,short,530.6160000000001,552424.2600000004,-515,-271662.5,280761.76000000036,552121.2,-0,536.04
2011-09-30,520.21,515.04,short,528.522,552424.2600000004,-515,-265245.6,287178.6600000004,-0,-0,536.04
2011-10-03,509.85,495.52,short,521.248,552424.2600000004,-515,-255192.8,297231.46000000037,-0,-0,536.04
2011-10-04,490.03,501.9,short,513.76,552424.2600000004,-515,-258478.5,293945.76000000036,-0,-0,536.04
2011-10-05,496.35,504.7,short,508.93199999999996,552424.2600000004,-515,-259920.5,292503.76000000036,-0,-0,536.04
2011-10-06,507.5,514.71,buy,506.37399999999997,552424.2600000004,-515,-265075.65,287348.61000000034,-0,-0,536.04
2011-10-07,516.83,515.12,buy,506.39,449.820000000298,553,284861.36,285311.1800000003,-551974.4400000001,-0,516.83
2011-10-10,525.18,537.17,buy,514.72,449.820000000298,553,297055.00999999995,297504.83000000025,-0,-0,516.83
2011-10-11,533.46,543.18,buy,522.976,449.820000000298,553,300378.54,300828.3600000003,-0,-0,516.83
2011-10-12,548.13,548.5,buy,531.736,449.820000000298,553,303320.5,303770.3200000003,-0,-0,516.83
2011-10-13,550.03,558.99,buy,540.592,449.820000000298,553,309121.47000000003,309571.2900000003,-0,-0,516.83
2011-10-14,599.47,591.68,buy,555.904,449.820000000298,553,327199.04,327648.8600000003,-0,-0,516.83
2011-10-17,583.72,582.41,buy,564.952,449.820000000298,553,322072.73,322522.5500000003,-0,-0,516.83
2011-10-18,580.19,590.51,buy,574.418,449.820000000298,553,326552.02999999997,327001.85000000027,-0,-0,516.83
2011-10-19,587.34,580.7,short,580.858,449.820000000298,553,321127.10000000003,321576.92000000033,-0,-0,516.83
2011-10-20,581.9,583.67,short,585.7940000000001,644031.2200000003,-553,-322769.50999999995,321261.71000000037,643581.4,-0,581.9
2011-10-21,589.51,590.49,buy,585.5559999999999,644031.2200000003,-553,-326540.97000000003,317490.2500000003,-0,-0,581.9
2011-10-24,586.72,596.42,buy,588.358,399.3800000002957,544,324452.48,324851.8600000003,-643631.8400000001,-0,586.72
2011-10-25,593.1,583.16,short,586.8879999999999,399.3800000002957,544,317239.04,317638.4200000003,-0,-0,586.72
2011-10-26,589.55,586.31,short,588.01,641829.7800000003,-544,-318952.63999999996,322877.1400000003,641430.3999999999,-0,589.55
2011-10-27,598.42,598.67,buy,591.01,641829.7800000003,-544,-325676.48,316153.3000000003,-0,-0,589.55
2011-10-28,594.52,600.14,buy,592.9399999999999,342.7000000002445,535,321074.89999999997,321417.6000000002,-641487.08,-0.00000000011641532182693481,594.52
2011-10-31,595.09,592.64,buy,592.184,342.7000000002445,535,317062.39999999997,317405.1000000002,-0,-0,594.52
